epoch,d_a,g_a,cycle_a,idt_a,d_b,g_b,cycle_b,idt_b
328,0.017,1.118,0.766,0.056,0.015,0.888,0.612,0.061
328,0.004,0.973,0.707,0.050,0.014,1.042,0.624,0.051
328,0.007,1.174,0.745,0.054,0.056,0.543,0.646,0.063
328,0.014,1.112,0.671,0.051,0.020,1.133,0.661,0.052
328,0.018,1.015,0.783,0.054,0.014,1.154,0.653,0.062
328,0.008,1.008,0.689,0.054,0.015,0.990,0.680,0.053
328,0.009,0.885,0.606,0.058,0.015,0.878,0.705,0.043
328,0.011,0.693,0.635,0.058,0.051,1.118,0.686,0.041
328,0.010,1.148,0.723,0.050,0.037,0.969,0.598,0.065
328,0.006,1.032,0.674,0.056,0.021,0.652,0.666,0.054
328,0.009,0.991,0.640,0.049,0.034,1.068,0.608,0.044
328,0.011,1.022,0.585,0.047,0.032,1.210,0.591,0.042
328,0.034,1.109,0.659,0.062,0.032,0.499,0.712,0.052
328,0.009,0.995,0.631,0.054,0.025,0.564,0.633,0.043
328,0.006,0.992,0.618,0.060,0.014,1.166,0.688,0.044
328,0.009,0.983,0.637,0.052,0.021,1.253,0.643,0.044
328,0.008,0.748,0.790,0.051,0.019,0.674,0.627,0.058
328,0.020,0.670,0.771,0.056,0.011,0.850,0.639,0.057
328,0.007,1.146,0.724,0.050,0.052,0.601,0.587,0.054
328,0.013,0.933,0.884,0.055,0.022,0.883,0.662,0.079
328,0.010,0.826,0.684,0.045,0.050,0.388,0.555,0.048
328,0.008,1.071,0.699,0.063,0.018,0.520,0.725,0.055
328,0.010,1.148,0.702,0.066,0.024,0.777,0.770,0.049
328,0.006,0.933,0.580,0.050,0.010,0.821,0.631,0.041
328,0.007,0.789,0.656,0.052,0.030,0.706,0.634,0.046
329,0.014,0.799,0.594,0.052,0.019,0.714,0.629,0.056
329,0.005,0.929,0.632,0.051,0.018,0.823,0.664,0.045
329,0.006,0.772,0.637,0.056,0.014,0.979,0.747,0.045
329,0.034,0.832,0.605,0.053,0.018,0.955,0.658,0.042
329,0.009,0.715,0.615,0.052,0.023,1.035,0.630,0.047
329,0.006,0.892,0.618,0.053,0.014,0.891,0.669,0.043
329,0.007,0.844,0.681,0.057,0.015,1.055,0.666,0.057
329,0.014,0.707,0.674,0.053,0.021,0.932,0.659,0.052
329,0.010,0.831,0.645,0.068,0.024,0.611,0.790,0.044
329,0.011,0.852,0.740,0.051,0.041,1.615,0.642,0.055
329,0.013,1.128,0.542,0.050,0.045,0.813,0.598,0.037
329,0.023,0.697,0.674,0.065,0.013,0.781,0.774,0.052
329,0.009,0.819,0.626,0.056,0.020,1.057,0.692,0.047
329,0.006,0.976,0.663,0.045,0.040,0.665,0.518,0.047
329,0.007,1.055,0.647,0.072,0.041,0.958,0.841,0.043
329,0.012,1.057,0.689,0.060,0.015,0.984,0.717,0.052
329,0.008,1.079,0.686,0.047,0.038,0.891,0.566,0.049
329,0.016,0.909,0.585,0.062,0.044,0.741,0.742,0.041
329,0.007,0.981,0.667,0.058,0.030,1.279,0.682,0.048
329,0.010,0.874,0.661,0.063,0.012,0.978,0.697,0.052
329,0.007,1.077,0.661,0.054,0.053,0.757,0.626,0.055
329,0.006,1.042,0.563,0.044,0.046,0.908,0.553,0.038
329,0.020,0.888,0.631,0.052,0.031,0.705,0.627,0.045
329,0.005,1.089,0.686,0.056,0.025,1.325,0.709,0.057
329,0.006,1.002,0.639,0.067,0.016,1.217,0.781,0.044
330,0.007,0.879,0.633,0.052,0.030,0.860,0.648,0.048
330,0.007,0.995,0.611,0.050,0.065,0.827,0.619,0.046
330,0.004,0.941,0.646,0.052,0.015,0.898,0.654,0.054
330,0.014,1.067,0.647,0.051,0.024,0.634,0.638,0.045
330,0.006,0.981,0.663,0.047,0.014,0.746,0.675,0.048
330,0.012,0.887,0.796,0.055,0.023,0.899,0.640,0.064
330,0.006,1.024,0.626,0.063,0.017,0.769,0.814,0.042
330,0.006,1.033,0.648,0.056,0.012,0.984,0.727,0.044
330,0.007,1.191,0.670,0.063,0.029,0.881,0.725,0.053
330,0.011,0.965,0.727,0.048,0.018,1.079,0.569,0.051
330,0.006,1.007,0.661,0.049,0.013,0.954,0.635,0.045
330,0.010,0.998,0.620,0.055,0.015,0.769,0.607,0.046
330,0.006,0.972,0.675,0.050,0.022,0.840,0.587,0.052
330,0.010,0.836,0.653,0.061,0.020,0.764,0.715,0.048
330,0.007,0.815,0.659,0.065,0.020,1.247,0.756,0.046
330,0.005,0.911,0.685,0.051,0.016,0.874,0.670,0.068
330,0.005,0.883,0.716,0.050,0.062,0.513,0.590,0.061
330,0.005,0.955,0.608,0.050,0.060,1.239,0.590,0.042
330,0.033,0.847,0.626,0.049,0.031,0.786,0.612,0.043
330,0.006,0.917,0.796,0.056,0.028,1.189,0.643,0.067
330,0.008,0.901,0.612,0.060,0.024,0.611,0.713,0.042
330,0.009,0.951,0.656,0.052,0.046,0.744,0.654,0.048
330,0.014,1.205,0.634,0.049,0.018,0.705,0.618,0.045
330,0.009,0.861,0.706,0.053,0.022,0.816,0.589,0.055
330,0.016,0.836,0.692,0.052,0.039,0.942,0.639,0.049
331,0.022,1.171,0.783,0.055,0.015,1.173,0.656,0.058
331,0.010,0.807,0.837,0.051,0.048,1.320,0.674,0.060
331,0.006,0.960,0.545,0.060,0.031,0.940,0.813,0.039
331,0.008,0.875,0.598,0.051,0.059,0.622,0.588,0.044
331,0.029,0.718,0.643,0.054,0.014,0.961,0.665,0.048
331,0.007,0.986,0.592,0.050,0.036,1.045,0.585,0.054
331,0.009,1.213,0.545,0.047,0.038,0.693,0.546,0.038
331,0.008,1.040,0.651,0.048,0.012,0.767,0.633,0.046
331,0.008,1.084,0.709,0.053,0.020,0.981,0.669,0.049
331,0.005,0.968,0.641,0.054,0.036,0.976,0.629,0.045
331,0.007,0.947,0.655,0.051,0.028,0.749,0.594,0.049
331,0.005,1.108,0.747,0.050,0.024,0.688,0.601,0.060
331,0.010,1.006,0.613,0.054,0.025,1.084,0.630,0.044
331,0.006,0.998,0.662,0.053,0.013,0.800,0.638,0.045
331,0.009,0.918,0.666,0.049,0.029,0.881,0.609,0.050
331,0.020,0.798,0.637,0.054,0.017,0.980,0.640,0.052
331,0.007,0.866,0.620,0.057,0.021,0.773,0.626,0.041
331,0.005,0.885,0.584,0.055,0.033,0.572,0.690,0.041
331,0.012,0.695,0.661,0.051,0.015,0.587,0.620,0.051
331,0.019,0.977,0.647,0.050,0.035,0.716,0.601,0.049
331,0.006,0.973,0.681,0.046,0.046,0.778,0.530,0.047
331,0.016,0.784,0.650,0.055,0.033,1.034,0.691,0.044
331,0.014,1.097,0.661,0.061,0.026,0.822,0.771,0.047
331,0.010,0.914,0.674,0.075,0.023,0.889,0.793,0.051
331,0.010,0.915,0.597,0.052,0.029,0.628,0.610,0.041
332,0.007,1.005,0.714,0.054,0.054,0.701,0.667,0.052
332,0.008,0.969,0.621,0.050,0.014,0.833,0.607,0.044
332,0.015,1.333,0.726,0.061,0.016,0.860,0.757,0.054
332,0.005,0.897,0.582,0.053,0.012,0.969,0.654,0.040
332,0.004,1.001,0.655,0.044,0.022,0.806,0.547,0.050
332,0.011,0.943,0.698,0.057,0.036,1.188,0.672,0.056
332,0.018,0.982,0.696,0.053,0.017,0.882,0.637,0.048
332,0.010,0.989,0.736,0.059,0.022,0.913,0.728,0.059
332,0.007,1.189,0.697,0.053,0.014,0.659,0.639,0.054
332,0.026,1.046,0.655,0.050,0.013,1.239,0.643,0.044
332,0.007,0.984,0.768,0.045,0.020,0.823,0.562,0.063
332,0.010,1.253,0.610,0.056,0.029,1.045,0.689,0.050
332,0.007,0.999,0.629,0.048,0.024,0.692,0.589,0.044
332,0.010,0.930,0.774,0.053,0.025,0.754,0.570,0.061
332,0.007,0.870,0.683,0.056,0.022,0.943,0.683,0.046
332,0.005,1.075,0.670,0.057,0.020,0.751,0.642,0.050
332,0.006,0.833,0.642,0.062,0.012,1.107,0.722,0.045
332,0.012,1.181,0.824,0.052,0.020,0.779,0.644,0.065
332,0.007,0.998,0.705,0.048,0.012,1.021,0.589,0.052
332,0.009,1.014,0.677,0.058,0.020,1.329,0.687,0.049
332,0.007,0.886,0.667,0.057,0.026,0.690,0.687,0.047
332,0.012,1.020,0.602,0.050,0.020,0.660,0.664,0.043
332,0.016,0.942,0.634,0.051,0.041,0.820,0.647,0.052
332,0.010,1.252,0.609,0.049,0.034,1.005,0.587,0.040
332,0.026,1.390,0.571,0.051,0.016,1.038,0.607,0.040
332,0.005,1.055,0.705,0.052,0.029,0.790,0.657,0.052
333,0.012,0.910,0.582,0.050,0.039,0.621,0.620,0.041
333,0.013,0.968,0.744,0.048,0.021,0.811,0.612,0.055
333,0.008,0.853,0.680,0.052,0.018,0.791,0.645,0.050
333,0.006,0.892,0.602,0.053,0.026,0.963,0.649,0.043
333,0.006,1.216,0.601,0.054,0.032,1.076,0.655,0.043
333,0.007,0.823,0.611,0.049,0.017,0.602,0.616,0.048
333,0.007,0.967,0.612,0.055,0.033,0.804,0.640,0.047
333,0.016,1.321,0.690,0.054,0.028,0.807,0.669,0.050
333,0.010,0.715,0.679,0.051,0.060,1.167,0.684,0.046
333,0.013,0.934,0.688,0.050,0.022,0.823,0.607,0.057
333,0.017,0.910,0.683,0.051,0.020,1.175,0.670,0.053
333,0.005,0.918,0.653,0.049,0.020,0.869,0.630,0.048
333,0.007,0.695,0.615,0.053,0.011,0.759,0.643,0.046
333,0.008,0.789,0.655,0.061,0.014,0.806,0.779,0.048
333,0.008,0.856,0.625,0.062,0.069,0.837,0.719,0.044
333,0.006,0.801,0.638,0.053,0.013,0.798,0.663,0.047
333,0.019,0.810,0.637,0.053,0.016,0.585,0.635,0.045
333,0.021,0.739,0.663,0.055,0.026,0.679,0.675,0.048
333,0.029,1.346,0.671,0.059,0.043,0.652,0.682,0.060
333,0.006,0.997,0.612,0.061,0.013,0.857,0.749,0.046
333,0.006,1.083,0.688,0.055,0.025,0.727,0.662,0.051
333,0.007,0.847,0.674,0.051,0.020,0.768,0.630,0.048
333,0.007,1.081,0.681,0.051,0.020,0.738,0.606,0.046
333,0.008,0.726,0.663,0.060,0.113,0.446,0.708,0.050
333,0.006,1.179,0.701,0.057,0.032,0.789,0.652,0.053
334,0.009,0.873,0.671,0.050,0.020,0.954,0.594,0.050
334,0.005,0.908,0.625,0.055,0.022,1.016,0.610,0.044
334,0.006,0.977,0.676,0.056,0.018,1.040,0.745,0.048
334,0.010,0.845,0.639,0.062,0.041,1.292,0.733,0.045
334,0.006,0.931,0.629,0.056,0.019,0.697,0.652,0.042
334,0.016,0.846,0.762,0.055,0.013,0.900,0.671,0.063
334,0.021,0.738,0.684,0.053,0.017,0.772,0.629,0.057
334,0.009,0.880,0.661,0.052,0.014,0.929,0.670,0.051
334,0.017,1.040,0.693,0.053,0.041,1.079,0.640,0.047
334,0.006,1.028,0.690,0.051,0.013,1.029,0.627,0.051
334,0.007,1.001,0.694,0.056,0.012,0.804,0.699,0.047
334,0.012,0.951,0.703,0.056,0.026,0.907,0.721,0.055
334,0.004,0.970,0.647,0.055,0.033,1.009,0.685,0.048
334,0.021,0.738,0.694,0.055,0.015,1.204,0.694,0.050
334,0.006,0.742,0.858,0.050,0.022,0.800,0.630,0.066
334,0.005,0.992,0.572,0.060,0.038,0.776,0.672,0.038
334,0.004,0.891,0.679,0.054,0.015,0.859,0.667,0.048
334,0.009,1.278,0.612,0.053,0.017,0.788,0.664,0.050
334,0.006,0.971,0.690,0.052,0.014,0.994,0.608,0.054
334,0.006,0.895,0.605,0.064,0.029,0.588,0.719,0.045
334,0.010,1.105,0.667,0.051,0.016,0.851,0.687,0.047
334,0.028,0.773,0.635,0.049,0.028,1.139,0.578,0.045
334,0.005,0.967,0.647,0.053,0.016,0.921,0.580,0.045
334,0.006,1.059,0.686,0.054,0.019,0.963,0.656,0.046
334,0.019,0.936,0.672,0.054,0.049,0.705,0.658,0.050
335,0.007,0.858,0.642,0.056,0.013,0.874,0.712,0.045
335,0.006,0.942,0.610,0.052,0.034,0.892,0.657,0.052
335,0.004,0.981,0.595,0.060,0.036,0.728,0.675,0.039
335,0.016,0.927,0.730,0.069,0.013,0.871,0.778,0.063
335,0.010,1.091,0.623,0.053,0.019,0.626,0.588,0.042
335,0.005,0.654,0.720,0.064,0.035,1.021,0.765,0.053
335,0.006,0.923,0.724,0.048,0.015,0.985,0.587,0.052
335,0.017,0.722,0.834,0.060,0.074,0.614,0.653,0.081
335,0.006,0.884,0.671,0.059,0.021,0.647,0.751,0.054
335,0.008,0.893,0.704,0.053,0.014,0.936,0.679,0.051
335,0.036,0.862,0.803,0.055,0.030,0.738,0.659,0.065
335,0.004,1.043,0.682,0.055,0.027,0.773,0.681,0.053
335,0.009,0.836,0.641,0.057,0.023,0.943,0.711,0.044
335,0.009,1.082,0.642,0.054,0.054,0.397,0.659,0.044
335,0.004,0.787,0.658,0.055,0.016,0.725,0.611,0.053
335,0.016,1.079,0.699,0.051,0.017,1.179,0.616,0.054
335,0.006,1.029,0.669,0.059,0.015,0.978,0.738,0.046
335,0.012,1.278,0.611,0.051,0.027,0.774,0.628,0.042
335,0.007,0.830,0.625,0.057,0.025,0.804,0.706,0.046
335,0.011,0.860,0.593,0.049,0.030,0.723,0.645,0.041
335,0.021,1.048,0.738,0.051,0.041,0.561,0.615,0.058
335,0.006,0.928,0.637,0.048,0.030,0.733,0.551,0.049
335,0.006,1.024,0.617,0.051,0.026,0.988,0.681,0.045
335,0.015,0.978,0.556,0.048,0.057,0.838,0.539,0.038
335,0.006,1.014,0.595,0.048,0.021,0.999,0.610,0.043
336,0.008,1.094,0.573,0.056,0.014,0.990,0.744,0.042
336,0.009,0.923,0.627,0.056,0.017,0.837,0.674,0.044
336,0.004,0.841,0.666,0.047,0.019,0.902,0.574,0.050
336,0.005,0.870,0.659,0.048,0.019,0.966,0.545,0.054
336,0.039,1.257,0.716,0.059,0.012,0.739,0.664,0.052
336,0.011,0.932,0.693,0.050,0.013,0.823,0.622,0.048
336,0.024,1.032,0.770,0.052,0.026,1.084,0.654,0.058
336,0.007,0.922,0.668,0.056,0.033,0.558,0.688,0.051
336,0.018,1.119,0.614,0.066,0.031,0.670,0.749,0.041
336,0.016,1.165,0.705,0.061,0.012,0.848,0.737,0.048
336,0.005,1.077,0.664,0.059,0.044,0.539,0.741,0.051
336,0.010,0.922,0.708,0.050,0.046,0.981,0.582,0.049
336,0.015,0.936,0.616,0.062,0.020,0.788,0.776,0.043
336,0.007,1.127,0.666,0.058,0.011,1.078,0.700,0.050
336,0.017,1.189,0.641,0.055,0.014,1.130,0.648,0.049
336,0.006,1.112,0.679,0.058,0.028,0.533,0.650,0.047
336,0.024,0.724,0.746,0.052,0.020,0.667,0.640,0.048
336,0.007,1.101,0.645,0.060,0.019,0.962,0.710,0.046
336,0.024,1.003,0.650,0.053,0.030,1.229,0.644,0.046
336,0.006,0.875,0.685,0.053,0.014,0.876,0.668,0.059
336,0.006,1.172,0.607,0.053,0.035,0.936,0.667,0.042
336,0.006,0.965,0.692,0.053,0.030,1.009,0.624,0.050
336,0.015,0.961,0.667,0.063,0.062,0.359,0.745,0.049
336,0.009,1.013,0.712,0.063,0.020,0.847,0.683,0.052
336,0.012,1.056,0.624,0.057,0.024,0.924,0.670,0.043
336,0.006,0.937,0.638,0.058,0.020,0.784,0.721,0.042
337,0.007,0.973,0.650,0.064,0.031,0.559,0.782,0.048
337,0.007,0.905,0.599,0.053,0.033,1.011,0.654,0.044
337,0.006,0.853,0.666,0.052,0.019,0.744,0.631,0.056
337,0.005,0.990,0.640,0.048,0.025,0.937,0.576,0.044
337,0.006,1.062,0.665,0.049,0.024,0.747,0.576,0.048
337,0.007,0.939,0.580,0.060,0.022,0.862,0.743,0.039
337,0.006,0.977,0.626,0.054,0.013,1.141,0.686,0.043
337,0.016,0.659,0.745,0.053,0.023,0.744,0.641,0.051
337,0.007,0.722,0.645,0.059,0.024,0.780,0.669,0.058
337,0.005,0.978,0.661,0.044,0.023,0.802,0.557,0.053
337,0.013,1.158,0.704,0.057,0.015,1.070,0.710,0.049
337,0.012,1.146,0.600,0.059,0.024,0.700,0.699,0.040
337,0.008,0.806,0.696,0.058,0.013,0.954,0.661,0.052
337,0.011,1.231,0.653,0.058,0.022,0.796,0.726,0.045
337,0.009,0.912,0.665,0.052,0.027,0.891,0.648,0.044
337,0.007,0.914,0.643,0.056,0.013,1.005,0.655,0.048
337,0.014,0.907,0.624,0.059,0.017,0.692,0.727,0.045
337,0.016,1.258,0.694,0.054,0.020,0.885,0.654,0.050
337,0.006,1.033,0.625,0.050,0.046,0.608,0.597,0.042
337,0.005,0.999,0.634,0.055,0.032,1.094,0.676,0.049
337,0.012,0.962,0.641,0.056,0.013,0.694,0.720,0.043
337,0.021,0.754,0.768,0.060,0.012,0.897,0.702,0.068
337,0.006,0.853,0.603,0.071,0.018,0.560,0.765,0.043
337,0.009,1.157,0.698,0.052,0.037,0.664,0.673,0.056
337,0.014,0.784,0.627,0.052,0.013,0.848,0.635,0.047
338,0.006,0.984,0.751,0.058,0.019,0.802,0.720,0.061
338,0.006,0.888,0.663,0.053,0.043,1.133,0.649,0.047
338,0.008,0.988,0.708,0.053,0.012,0.966,0.629,0.055
338,0.010,0.933,0.667,0.041,0.019,0.721,0.520,0.050
338,0.007,0.926,0.771,0.047,0.027,1.108,0.583,0.060
338,0.008,1.000,0.854,0.055,0.048,0.563,0.694,0.074
338,0.018,0.894,0.650,0.054,0.013,1.318,0.615,0.044
338,0.007,0.957,0.814,0.054,0.052,0.753,0.677,0.059
338,0.024,1.481,0.666,0.059,0.070,0.684,0.687,0.046
338,0.008,1.087,0.639,0.051,0.012,0.965,0.605,0.047
338,0.005,1.072,0.599,0.057,0.031,0.665,0.689,0.041
338,0.012,0.739,0.623,0.053,0.035,0.746,0.663,0.042
338,0.006,0.876,0.550,0.056,0.021,0.818,0.653,0.035
338,0.008,0.821,0.666,0.054,0.024,0.745,0.643,0.055
338,0.004,0.804,0.673,0.059,0.020,0.950,0.710,0.060
338,0.007,0.990,0.655,0.052,0.050,0.830,0.621,0.049
338,0.008,0.914,0.689,0.056,0.044,1.098,0.665,0.053
338,0.012,0.687,0.606,0.055,0.015,0.667,0.664,0.044
338,0.009,0.754,0.605,0.045,0.011,0.848,0.519,0.040
338,0.018,0.959,0.762,0.059,0.025,1.160,0.688,0.059
338,0.012,0.797,0.582,0.054,0.032,0.558,0.667,0.040
338,0.010,0.898,0.666,0.051,0.017,0.978,0.582,0.051
338,0.005,0.911,0.679,0.054,0.052,0.594,0.627,0.046
338,0.005,1.041,0.733,0.057,0.012,1.139,0.653,0.052
338,0.011,0.666,0.611,0.053,0.016,0.987,0.587,0.042
339,0.005,0.834,0.665,0.054,0.026,0.616,0.705,0.044
339,0.009,1.061,0.647,0.056,0.092,0.588,0.674,0.050
339,0.005,0.982,0.646,0.056,0.013,0.709,0.684,0.050
339,0.008,0.905,0.673,0.052,0.031,0.717,0.620,0.047
339,0.009,0.843,0.563,0.064,0.041,0.509,0.732,0.038
339,0.016,1.430,0.668,0.058,0.034,0.756,0.692,0.050
339,0.012,0.816,0.662,0.058,0.017,1.032,0.658,0.046
339,0.007,0.888,0.612,0.058,0.017,0.982,0.706,0.046
339,0.012,1.080,0.602,0.056,0.023,0.848,0.613,0.040
339,0.007,0.986,0.681,0.051,0.020,0.838,0.612,0.052
339,0.007,0.933,0.677,0.049,0.030,0.885,0.594,0.049
339,0.005,0.871,0.701,0.055,0.031,1.062,0.680,0.047
339,0.012,0.812,0.707,0.062,0.024,0.654,0.736,0.050
339,0.010,1.022,0.631,0.052,0.012,0.670,0.641,0.044
339,0.012,0.740,0.646,0.052,0.057,0.708,0.689,0.049
339,0.008,1.040,0.649,0.056,0.035,1.142,0.670,0.044
339,0.007,0.971,0.698,0.052,0.031,0.849,0.628,0.046
339,0.004,1.262,0.559,0.063,0.014,1.166,0.709,0.038
339,0.008,1.065,0.695,0.054,0.031,0.590,0.677,0.064
339,0.016,0.944,0.621,0.051,0.028,0.714,0.619,0.051
339,0.011,0.860,0.654,0.050,0.019,0.864,0.539,0.055
339,0.011,0.824,0.643,0.053,0.013,1.022,0.630,0.042
339,0.005,0.930,0.804,0.057,0.016,1.017,0.710,0.067
339,0.010,0.747,0.654,0.049,0.030,1.107,0.643,0.045
339,0.013,1.149,0.661,0.048,0.018,0.876,0.625,0.058
340,0.021,0.708,0.660,0.056,0.011,0.966,0.704,0.045
340,0.011,1.116,0.670,0.061,0.014,0.746,0.752,0.045
340,0.005,0.779,0.659,0.052,0.019,0.859,0.599,0.045
340,0.006,0.744,0.638,0.044,0.074,0.453,0.532,0.049
340,0.006,0.923,0.625,0.057,0.017,0.805,0.697,0.043
340,0.013,1.094,0.718,0.063,0.025,0.931,0.661,0.050
340,0.006,1.053,0.604,0.050,0.033,0.740,0.590,0.041
340,0.015,0.804,0.657,0.056,0.015,0.920,0.662,0.048
340,0.007,0.833,0.679,0.050,0.019,0.979,0.654,0.047
340,0.012,1.100,0.620,0.057,0.073,0.779,0.668,0.044
340,0.006,1.080,0.627,0.050,0.037,0.560,0.610,0.043
340,0.009,1.004,0.624,0.058,0.034,0.989,0.740,0.043
340,0.014,0.809,0.649,0.054,0.034,0.829,0.644,0.048
340,0.017,1.106,0.626,0.049,0.020,1.182,0.593,0.049
340,0.009,1.060,0.665,0.050,0.029,0.702,0.612,0.047
340,0.013,0.864,0.594,0.054,0.019,0.737,0.624,0.048
340,0.006,1.103,0.598,0.070,0.011,0.931,0.811,0.042
340,0.005,0.959,0.586,0.062,0.054,0.792,0.753,0.039
340,0.007,0.890,0.696,0.063,0.023,1.175,0.732,0.050
340,0.006,0.902,0.666,0.056,0.021,0.757,0.661,0.055
340,0.007,0.883,0.618,0.054,0.014,0.769,0.637,0.042
340,0.005,1.038,0.622,0.051,0.019,0.675,0.611,0.042
340,0.011,0.987,0.615,0.054,0.018,0.840,0.629,0.041
340,0.009,0.813,0.622,0.050,0.034,0.729,0.611,0.044
340,0.005,0.976,0.633,0.055,0.014,0.728,0.639,0.043
340,0.009,1.060,0.666,0.061,0.015,1.194,0.714,0.044
341,0.021,0.751,0.633,0.049,0.026,0.693,0.613,0.043
341,0.007,0.795,0.761,0.050,0.014,0.929,0.627,0.054
341,0.005,0.932,0.665,0.055,0.026,0.960,0.638,0.052
341,0.018,0.969,0.668,0.058,0.037,0.707,0.722,0.044
341,0.014,0.857,0.593,0.050,0.052,0.637,0.592,0.040
341,0.006,0.880,0.630,0.054,0.013,0.763,0.660,0.044
341,0.013,0.881,0.694,0.051,0.050,1.126,0.639,0.049
341,0.005,1.044,0.631,0.053,0.047,0.535,0.607,0.043
341,0.005,1.081,0.598,0.066,0.035,0.900,0.791,0.043
341,0.006,0.881,0.681,0.058,0.031,0.798,0.720,0.050
341,0.005,1.019,0.600,0.053,0.027,0.858,0.625,0.039
341,0.006,1.025,0.741,0.060,0.018,1.354,0.717,0.060
341,0.008,0.783,0.785,0.049,0.018,0.956,0.628,0.078
341,0.005,0.924,0.694,0.064,0.019,1.085,0.704,0.052
341,0.007,1.035,0.652,0.055,0.021,0.757,0.644,0.043
341,0.007,0.913,0.609,0.055,0.012,1.229,0.692,0.040
341,0.008,1.122,0.741,0.057,0.016,0.684,0.732,0.053
341,0.025,0.775,0.693,0.060,0.064,0.519,0.708,0.048
341,0.005,0.906,0.612,0.060,0.020,0.750,0.744,0.041
341,0.010,0.790,0.588,0.059,0.041,1.378,0.732,0.039
341,0.006,1.003,0.742,0.062,0.027,0.829,0.652,0.058
341,0.012,0.963,0.643,0.057,0.050,0.618,0.723,0.046
341,0.004,0.973,0.661,0.048,0.017,0.984,0.596,0.045
341,0.007,0.847,0.655,0.055,0.012,0.903,0.648,0.046
341,0.005,0.919,0.665,0.047,0.036,0.642,0.549,0.048
342,0.005,0.822,0.646,0.046,0.018,0.592,0.622,0.048
342,0.016,1.103,0.547,0.056,0.020,0.655,0.668,0.036
342,0.012,0.965,0.792,0.052,0.013,0.877,0.665,0.063
342,0.008,0.979,0.622,0.060,0.029,0.983,0.691,0.047
342,0.009,0.952,0.582,0.057,0.021,1.060,0.669,0.039
342,0.006,0.995,0.629,0.057,0.015,0.710,0.660,0.049
342,0.009,0.950,0.606,0.058,0.022,0.630,0.686,0.044
342,0.006,0.990,0.662,0.053,0.033,0.782,0.609,0.049
342,0.011,0.900,0.727,0.057,0.013,0.871,0.652,0.053
342,0.007,0.836,0.671,0.062,0.039,0.806,0.706,0.048
342,0.004,1.014,0.607,0.049,0.054,0.674,0.621,0.046
342,0.009,0.813,0.675,0.046,0.023,0.565,0.544,0.051
342,0.009,1.098,0.653,0.051,0.018,0.949,0.636,0.047
342,0.019,1.033,0.681,0.060,0.022,0.988,0.647,0.050
342,0.011,1.070,0.694,0.048,0.030,1.073,0.595,0.047
342,0.009,0.976,0.648,0.051,0.021,0.912,0.596,0.046
342,0.014,1.091,0.643,0.057,0.020,0.803,0.667,0.046
342,0.014,0.820,0.639,0.052,0.029,0.752,0.611,0.045
342,0.004,0.962,0.587,0.055,0.032,1.051,0.637,0.040
342,0.009,1.190,0.605,0.055,0.029,0.860,0.675,0.041
342,0.005,1.009,0.647,0.057,0.038,1.069,0.741,0.047
342,0.005,1.080,0.588,0.056,0.017,0.727,0.643,0.047
342,0.012,1.007,0.734,0.057,0.062,1.299,0.688,0.063
342,0.007,0.925,0.788,0.052,0.037,0.643,0.623,0.054
342,0.007,0.884,0.684,0.050,0.015,1.160,0.603,0.049
343,0.004,0.995,0.647,0.051,0.036,0.891,0.570,0.049
343,0.011,0.676,0.553,0.049,0.049,0.998,0.596,0.036
343,0.017,0.739,0.674,0.049,0.028,0.710,0.581,0.059
343,0.005,1.031,0.624,0.061,0.034,1.203,0.717,0.046
343,0.007,0.788,0.612,0.071,0.019,0.991,0.754,0.045
343,0.006,0.924,0.676,0.051,0.015,0.843,0.600,0.052
343,0.010,0.804,0.668,0.057,0.019,0.807,0.756,0.044
343,0.014,1.035,0.677,0.050,0.042,1.143,0.571,0.048
343,0.006,0.829,0.674,0.050,0.024,0.687,0.571,0.070
343,0.006,1.209,0.623,0.056,0.016,0.639,0.674,0.046
343,0.027,1.011,0.655,0.052,0.048,0.523,0.606,0.048
343,0.009,0.952,0.654,0.057,0.022,1.176,0.705,0.044
343,0.019,0.859,0.763,0.052,0.013,1.134,0.650,0.061
343,0.009,0.879,0.682,0.053,0.014,1.152,0.597,0.055
343,0.007,0.746,0.659,0.052,0.017,0.998,0.640,0.054
343,0.009,1.110,0.591,0.059,0.040,0.742,0.693,0.048
343,0.008,0.921,0.732,0.053,0.039,0.819,0.657,0.054
343,0.005,1.051,0.698,0.050,0.038,0.808,0.620,0.056
343,0.005,0.919,0.692,0.050,0.016,0.951,0.615,0.049
343,0.026,0.756,0.658,0.056,0.013,1.170,0.661,0.046
343,0.007,1.151,0.647,0.049,0.016,0.704,0.595,0.047
343,0.017,0.829,0.636,0.070,0.030,1.005,0.803,0.048
343,0.007,1.035,0.703,0.053,0.013,0.620,0.665,0.057
343,0.020,0.665,0.739,0.054,0.025,0.659,0.620,0.072
343,0.010,0.778,0.644,0.053,0.020,0.920,0.625,0.046
344,0.022,0.952,0.628,0.052,0.028,1.067,0.676,0.043
344,0.008,1.108,0.658,0.057,0.021,0.684,0.638,0.052
344,0.010,1.057,0.666,0.051,0.049,0.651,0.624,0.048
344,0.007,0.964,0.740,0.062,0.025,0.998,0.658,0.058
344,0.009,0.797,0.627,0.058,0.016,1.123,0.658,0.043
344,0.008,0.988,0.685,0.066,0.066,0.498,0.828,0.048
344,0.008,0.979,0.678,0.059,0.026,0.770,0.698,0.050
