epoch,d_a,g_a,cycle_a,idt_a,d_b,g_b,cycle_b,idt_b
58.921599,0.246,0.252,0.496,0.056,0.243,0.337,0.599,0.043
59.001599000000006,0.253,0.314,0.462,0.050,0.230,0.279,0.575,0.038
59.070399,0.240,0.250,0.465,0.050,0.184,0.354,0.593,0.042
59.150399,0.241,0.258,0.512,0.050,0.210,0.178,0.572,0.042
59.230399000000006,0.242,0.298,0.490,0.048,0.146,0.245,0.624,0.045
59.310399000000004,0.243,0.255,0.545,0.065,0.173,0.286,0.759,0.052
59.390399,0.246,0.254,0.474,0.057,0.169,0.194,0.690,0.038
59.470399,0.249,0.322,0.524,0.054,0.255,0.691,0.671,0.050
59.550399000000006,0.248,0.274,0.504,0.052,0.211,0.377,0.709,0.043
59.630399000000004,0.258,0.249,0.501,0.061,0.095,0.306,0.765,0.043
59.710399,0.249,0.270,0.479,0.045,0.162,0.207,0.593,0.042
59.790399,0.250,0.287,0.514,0.046,0.122,0.153,0.612,0.053
59.870399,0.263,0.295,0.525,0.046,0.175,0.292,0.571,0.046
59.950399000000004,0.278,0.263,0.536,0.049,0.094,0.373,0.631,0.047
60.019199,0.251,0.268,0.577,0.055,0.054,0.398,0.680,0.052
60.099199000000006,0.240,0.261,0.550,0.056,0.145,0.300,0.741,0.044
60.179199000000004,0.260,0.414,0.502,0.050,0.056,0.504,0.631,0.045
60.259199,0.242,0.346,0.551,0.069,0.102,0.190,0.808,0.057
60.339199,0.232,0.297,0.510,0.050,0.129,0.377,0.677,0.050
60.419199000000006,0.229,0.297,0.526,0.053,0.091,0.645,0.667,0.047
60.499199000000004,0.234,0.280,0.592,0.057,0.099,0.209,0.709,0.046
60.579199,0.206,0.310,0.528,0.049,0.073,0.468,0.609,0.044
60.659199,0.257,0.169,0.542,0.054,0.075,0.413,0.695,0.048
60.739199,0.210,0.280,0.510,0.054,0.063,0.358,0.704,0.042
60.819199000000005,0.210,0.305,0.588,0.055,0.117,0.186,0.717,0.049
60.899199,0.234,0.548,0.602,0.048,0.071,0.450,0.623,0.048
60.979199,0.224,0.318,0.537,0.051,0.118,0.747,0.655,0.048
61.047999000000004,0.230,0.267,0.623,0.059,0.084,0.316,0.691,0.049
61.127999,0.211,0.329,0.508,0.056,0.058,0.438,0.712,0.045
61.207999,0.185,0.380,0.560,0.059,0.076,0.221,0.782,0.049
61.287999,0.127,0.281,0.565,0.063,0.103,0.382,0.717,0.043
61.367999000000005,0.132,0.382,0.589,0.062,0.083,0.456,0.854,0.044
61.447999,0.137,0.318,0.606,0.054,0.049,0.491,0.712,0.046
61.527999,0.110,0.443,0.664,0.055,0.066,0.195,0.683,0.046
61.607999,0.067,0.681,0.590,0.057,0.067,0.314,0.735,0.051
61.687999000000005,0.129,0.254,0.605,0.055,0.099,0.712,0.694,0.050
61.767999,0.445,1.024,0.576,0.057,0.102,0.814,0.737,0.039
61.847999,0.133,0.177,0.561,0.057,0.117,0.137,0.748,0.041
61.927999,0.088,0.234,0.661,0.057,0.069,0.660,0.678,0.052
62.007999000000005,0.082,0.391,0.624,0.061,0.069,0.306,0.722,0.045
62.076799,0.056,0.462,0.582,0.061,0.064,0.427,0.769,0.041
62.156799,0.143,0.245,0.630,0.046,0.092,0.473,0.608,0.044
62.236799000000005,0.100,0.871,0.633,0.052,0.101,0.254,0.725,0.046
62.316799,0.033,0.742,0.605,0.059,0.096,0.348,0.793,0.042
62.396799,0.074,0.321,0.668,0.068,0.114,0.229,0.766,0.049
62.476799,0.071,0.471,0.591,0.053,0.062,0.317,0.679,0.041
62.556799000000005,0.054,0.436,0.681,0.058,0.047,0.379,0.744,0.053
62.636799,0.106,0.199,0.635,0.053,0.148,0.818,0.718,0.044
62.716799,0.094,0.675,0.609,0.056,0.101,0.185,0.737,0.052
62.796799,0.120,0.804,0.678,0.061,0.115,0.517,0.714,0.048
62.876799000000005,0.044,0.620,0.695,0.058,0.132,0.566,0.777,0.053
62.956799000000004,0.056,0.757,0.655,0.053,0.098,0.183,0.709,0.043
63.025599,0.137,0.307,0.699,0.059,0.069,0.420,0.783,0.049
63.105599000000005,0.038,0.616,0.651,0.051,0.213,1.566,0.662,0.045
63.185599,0.104,0.305,0.632,0.056,0.083,0.335,0.729,0.046
63.265599,0.112,1.046,0.676,0.056,0.215,1.140,0.762,0.048
63.345599,0.037,0.604,0.620,0.052,0.065,0.415,0.669,0.041
63.425599000000005,0.087,0.216,0.685,0.057,0.124,0.629,0.744,0.044
63.505599000000004,0.064,0.290,0.632,0.059,0.038,0.747,0.730,0.048
63.585599,0.088,0.188,0.615,0.068,0.088,0.330,0.816,0.047
63.665599,0.071,0.563,0.640,0.063,0.094,0.385,0.825,0.041
63.745599000000006,0.116,0.325,0.719,0.059,0.082,0.414,0.720,0.054
63.825599000000004,0.133,0.280,0.702,0.072,0.085,0.380,0.806,0.057
63.905599,0.130,0.213,0.734,0.057,0.051,0.394,0.729,0.050
63.985599,0.094,0.717,0.619,0.062,0.087,0.334,0.709,0.048
64.054399,0.066,0.319,0.753,0.059,0.205,1.024,0.843,0.070
64.134399,0.074,0.396,0.696,0.051,0.265,0.285,0.608,0.067
64.214399,0.051,0.556,0.642,0.056,0.259,0.289,0.588,0.047
64.294399,0.087,0.443,1.038,0.054,0.274,0.325,0.602,0.079
64.374399,0.052,0.677,0.633,0.059,0.251,0.247,0.617,0.045
64.45439900000001,0.053,0.333,0.613,0.049,0.250,0.263,0.535,0.043
64.53439900000001,0.067,0.528,0.594,0.060,0.241,0.255,0.654,0.043
64.614399,0.121,0.246,0.595,0.064,0.245,0.297,0.659,0.041
64.694399,0.114,0.294,0.708,0.056,0.255,0.319,0.582,0.054
64.774399,0.091,0.386,0.650,0.055,0.262,0.256,0.627,0.045
64.854399,0.161,0.171,0.639,0.048,0.240,0.333,0.531,0.043
64.934399,0.047,0.594,0.671,0.070,0.243,0.229,0.681,0.055
65.00319900000001,0.156,0.664,0.643,0.074,0.251,0.311,0.674,0.045
65.08319900000001,0.061,0.383,0.647,0.056,0.274,0.264,0.554,0.046
65.163199,0.125,0.826,0.677,0.062,0.241,0.244,0.623,0.042
65.243199,0.076,0.628,0.654,0.063,0.258,0.268,0.681,0.048
65.323199,0.032,0.766,0.643,0.052,0.246,0.268,0.515,0.049
65.403199,0.052,0.688,0.589,0.056,0.232,0.218,0.582,0.042
65.483199,0.099,0.732,0.676,0.059,0.250,0.254,0.618,0.043
65.563199,0.049,0.696,0.820,0.059,0.234,0.270,0.630,0.054
65.643199,0.051,0.542,0.644,0.051,0.232,0.294,0.549,0.047
65.72319900000001,0.026,0.684,0.630,0.063,0.241,0.275,0.663,0.045
65.803199,0.110,0.300,0.647,0.049,0.241,0.259,0.531,0.048
65.883199,0.326,1.195,0.658,0.066,0.240,0.253,0.536,0.045
65.963199,0.063,0.598,0.683,0.060,0.242,0.239,0.605,0.043
66.031999,0.036,0.645,0.633,0.054,0.251,0.286,0.528,0.042
66.111999,0.056,0.432,0.615,0.052,0.236,0.259,0.528,0.041
66.191999,0.036,0.547,0.564,0.059,0.227,0.290,0.629,0.038
66.27199900000001,0.041,0.477,0.583,0.060,0.218,0.296,0.640,0.041
66.351999,0.270,0.202,0.679,0.051,0.241,0.349,0.544,0.056
66.431999,0.306,0.318,0.647,0.059,0.219,0.235,0.588,0.042
66.511999,0.239,0.268,0.558,0.062,0.246,0.248,0.617,0.041
66.591999,0.269,0.285,0.515,0.047,0.258,0.252,0.514,0.038
66.671999,0.223,0.186,0.546,0.050,0.260,0.249,0.549,0.049
66.751999,0.222,0.285,0.536,0.047,0.206,0.335,0.494,0.042
66.831999,0.226,0.264,0.575,0.051,0.262,0.291,0.571,0.048
66.91199900000001,0.134,0.486,0.521,0.052,0.244,0.248,0.602,0.037
66.991999,0.125,0.212,0.562,0.056,0.241,0.322,0.594,0.039
67.060799,0.090,0.481,0.541,0.055,0.202,0.269,0.602,0.037
67.140799,0.096,0.595,0.660,0.061,0.242,0.312,0.621,0.050
67.220799,0.071,0.488,0.678,0.062,0.208,0.328,0.638,0.050
67.300799,0.111,0.296,0.549,0.059,0.190,0.315,0.630,0.037
67.380799,0.068,0.663,0.646,0.057,0.172,0.403,0.637,0.049
67.46079900000001,0.057,0.587,0.559,0.055,0.186,0.302,0.646,0.037
67.540799,0.144,1.177,0.645,0.054,0.201,0.284,0.630,0.048
67.620799,0.070,0.772,0.743,0.051,0.142,0.283,0.623,0.053
67.700799,0.080,0.443,0.593,0.057,0.084,0.468,0.696,0.042
67.780799,0.087,0.353,0.672,0.051,0.125,0.268,0.667,0.047
67.860799,0.087,0.691,0.568,0.072,0.215,0.804,0.738,0.043
67.940799,0.071,0.409,0.682,0.049,0.178,0.174,0.634,0.050
68.00959900000001,0.058,0.365,0.623,0.063,0.120,0.275,0.785,0.042
68.089599,0.080,0.823,0.669,0.048,0.147,0.743,0.663,0.044
68.169599,0.043,0.383,0.606,0.060,0.137,0.434,0.699,0.041
68.249599,0.096,0.788,0.705,0.069,0.139,0.190,0.746,0.047
68.329599,0.060,0.360,0.663,0.051,0.142,0.348,0.642,0.045
68.409599,0.135,0.294,0.613,0.061,0.093,0.540,0.660,0.046
68.489599,0.096,0.302,0.720,0.058,0.072,0.748,0.708,0.064
68.569599,0.053,0.573,0.615,0.062,0.059,0.467,0.739,0.048
68.64959900000001,0.058,0.624,0.604,0.052,0.115,0.287,0.639,0.040
68.72959900000001,0.072,0.676,0.696,0.067,0.090,0.147,0.754,0.046
68.809599,0.050,0.609,0.676,0.061,0.101,0.144,0.709,0.046
68.889599,0.050,0.787,0.659,0.049,0.113,0.810,0.633,0.045
68.969599,0.050,0.426,0.717,0.063,0.086,0.224,0.738,0.052
69.038399,0.164,0.679,0.603,0.059,0.150,0.871,0.675,0.040
69.118399,0.084,0.270,0.713,0.052,0.176,0.568,0.660,0.058
69.19839900000001,0.050,0.590,0.655,0.065,0.087,0.422,0.784,0.048
69.27839900000001,0.103,0.296,0.739,0.061,0.085,0.261,0.731,0.050
69.358399,0.082,0.838,0.607,0.056,0.069,0.728,0.710,0.045
69.438399,0.062,0.374,0.641,0.050,0.081,0.448,0.689,0.051
69.518399,0.032,0.569,0.600,0.055,0.074,0.566,0.697,0.045
69.598399,0.260,1.429,0.630,0.058,0.070,0.642,0.704,0.044
69.678399,0.024,0.590,0.658,0.054,0.206,0.827,0.662,0.048
69.758399,0.090,1.242,0.605,0.054,0.075,0.287,0.685,0.043
69.83839900000001,0.060,0.758,0.698,0.059,0.099,0.551,0.699,0.056
69.91839900000001,0.072,0.792,0.680,0.063,0.238,0.763,0.763,0.048
69.998399,0.069,0.471,0.578,0.058,0.105,0.778,0.808,0.043
70.067199,0.038,0.729,0.693,0.061,0.105,0.409,0.815,0.054
70.147199,0.035,0.432,0.657,0.063,0.097,0.532,0.804,0.047
70.227199,0.058,0.345,1.585,0.055,0.150,0.226,0.775,0.171
70.307199,0.082,0.319,0.720,0.067,0.090,0.329,0.832,0.047
70.38719900000001,0.364,0.740,0.678,0.067,0.059,0.415,0.845,0.054
70.46719900000001,0.113,0.441,0.696,0.066,0.059,0.408,0.858,0.055
70.547199,0.023,0.551,0.575,0.056,0.089,0.301,0.708,0.042
70.627199,0.045,0.464,0.696,0.049,0.114,0.273,0.709,0.057
70.707199,0.021,0.785,0.724,0.047,0.105,0.268,0.637,0.068
70.787199,0.107,0.327,0.630,0.068,0.087,0.736,0.773,0.043
70.867199,0.139,0.935,0.687,0.063,0.077,0.398,0.810,0.053
70.947199,0.042,0.988,0.649,0.061,0.084,0.261,0.801,0.047
71.01599900000001,0.068,0.868,0.619,0.061,0.099,0.812,0.792,0.048
71.095999,0.054,0.675,0.611,0.052,0.088,0.665,0.676,0.043
71.175999,0.077,0.536,0.619,0.052,0.031,0.375,0.717,0.049
71.255999,0.053,0.688,0.663,0.059,0.101,0.376,0.720,0.052
71.335999,0.064,0.779,0.667,0.053,0.024,0.807,0.691,0.046
71.415999,0.060,0.544,0.695,0.058,0.361,0.318,0.788,0.061
71.495999,0.038,0.679,0.632,0.059,0.262,0.230,0.698,0.049
71.575999,0.036,0.792,0.630,0.051,0.278,0.269,0.581,0.042
71.65599900000001,0.348,0.349,0.630,0.056,0.265,0.272,0.635,0.046
71.735999,0.126,0.707,0.704,0.061,0.256,0.254,0.640,0.049
71.815999,0.033,0.514,0.671,0.062,0.241,0.243,0.645,0.049
71.895999,0.146,1.153,0.734,0.056,0.245,0.269,0.592,0.052
71.975999,0.057,0.570,0.734,0.050,0.258,0.269,0.523,0.051
72.044799,0.041,0.457,0.692,0.052,0.257,0.290,0.504,0.051
72.124799,0.061,0.621,0.683,0.058,0.254,0.255,0.571,0.048
72.20479900000001,0.201,0.225,0.675,0.054,0.248,0.257,0.545,0.047
72.284799,0.033,0.584,0.621,0.069,0.247,0.242,0.670,0.046
72.364799,0.063,1.050,0.565,0.053,0.243,0.253,0.529,0.040
72.444799,0.069,1.123,0.646,0.056,0.241,0.265,0.548,0.042
72.524799,0.070,0.641,0.635,0.053,0.240,0.278,0.551,0.048
72.604799,0.051,0.503,0.593,0.053,0.232,0.279,0.530,0.039
72.684799,0.029,0.437,0.670,0.060,0.244,0.225,0.609,0.045
72.764799,0.047,0.510,0.613,0.049,0.242,0.239,0.541,0.042
72.84479900000001,0.029,0.814,0.670,0.053,0.247,0.313,0.546,0.049
72.92479900000001,0.064,0.428,0.561,0.069,0.204,0.305,0.681,0.036
73.004799,0.028,0.764,0.722,0.050,0.220,0.279,0.541,0.046
73.073599,0.028,0.710,0.636,0.051,0.241,0.269,0.546,0.042
73.153599,0.065,0.426,0.646,0.055,0.243,0.285,0.564,0.042
73.233599,0.035,1.022,0.661,0.052,0.223,0.326,0.546,0.048
73.313599,0.026,0.551,0.595,0.047,0.242,0.262,0.479,0.044
73.39359900000001,0.025,0.989,0.641,0.056,0.234,0.269,0.545,0.045
73.47359900000001,0.120,0.272,0.647,0.059,0.230,0.302,0.608,0.045
73.553599,0.052,0.497,0.680,0.062,0.246,0.269,0.629,0.043
73.633599,0.063,0.769,0.685,0.061,0.242,0.256,0.610,0.048
73.713599,0.073,0.421,0.631,0.050,0.255,0.225,0.530,0.044
73.793599,0.030,1.007,0.639,0.064,0.232,0.226,0.664,0.044
73.873599,0.084,0.415,0.642,0.051,0.222,0.251,0.556,0.044
73.953599,0.061,0.863,0.640,0.054,0.230,0.280,0.600,0.044
74.02239900000001,0.032,0.476,0.613,0.053,0.235,0.276,0.554,0.042
74.102399,0.083,0.453,0.667,0.051,0.212,0.294,0.578,0.046
74.182399,0.036,0.594,0.649,0.050,0.223,0.336,0.523,0.051
74.262399,0.046,0.507,0.559,0.055,0.227,0.224,0.639,0.041
74.342399,0.054,0.390,0.646,0.067,0.299,0.746,0.693,0.044
74.422399,0.076,0.955,0.628,0.065,0.180,0.327,0.627,0.047
74.502399,0.059,0.543,0.636,0.051,0.173,0.260,0.554,0.047
74.58239900000001,0.065,0.356,0.577,0.054,0.144,0.185,0.652,0.041
74.66239900000001,0.061,0.518,0.586,0.051,0.222,0.300,0.638,0.039
74.742399,0.035,0.554,0.654,0.064,0.207,0.147,0.710,0.043
74.822399,0.065,0.703,0.674,0.049,0.046,0.557,0.645,0.047
74.902399,0.047,0.829,0.622,0.055,0.134,0.222,0.673,0.041
74.982399,0.066,0.829,0.593,0.058,0.108,0.449,0.684,0.043
75.051199,0.034,0.503,0.602,0.055,0.102,0.661,0.667,0.038
75.13119900000001,0.073,0.924,0.733,0.057,0.063,0.409,0.750,0.046
75.21119900000001,0.065,0.632,0.671,0.058,0.121,0.232,0.698,0.059
75.291199,0.045,0.930,0.758,0.054,0.111,0.814,0.661,0.065
75.371199,0.113,0.504,0.642,0.061,0.286,0.134,0.792,0.044
75.451199,0.047,0.988,0.628,0.059,0.202,0.166,0.737,0.044
75.531199,0.089,0.342,0.636,0.057,0.059,0.812,0.708,0.042
75.611199,0.050,0.708,0.646,0.068,0.096,0.266,0.829,0.050
75.691199,0.040,0.521,0.636,0.053,0.135,0.370,0.750,0.049
75.771199,0.049,0.654,0.674,0.063,0.082,0.483,0.735,0.048
75.85119900000001,0.039,0.682,0.652,0.058,0.117,0.423,0.770,0.049
75.931199,0.025,0.488,0.669,0.056,0.111,0.411,0.736,0.046
76.011199,0.058,0.443,0.599,0.067,0.122,0.780,0.824,0.042
76.079999,0.041,0.527,0.588,0.065,0.073,0.431,0.760,0.040
76.159999,0.048,0.957,0.610,0.052,0.117,0.806,0.659,0.043
76.239999,0.021,0.740,0.684,0.052,0.111,0.189,0.692,0.061
76.319999,0.042,0.530,0.733,0.057,0.094,0.288,0.679,0.049
76.39999900000001,0.097,0.234,0.605,0.057,0.091,0.225,0.759,0.042
76.479999,0.030,0.607,0.620,0.065,0.140,0.531,0.740,0.046
76.559999,0.074,0.379,0.619,0.060,0.052,0.288,0.758,0.041
76.639999,0.107,1.303,0.714,0.067,0.077,0.742,0.796,0.067
76.719999,0.048,0.488,0.601,0.057,0.059,0.325,0.719,0.049
76.799999,0.074,0.387,0.626,0.051,0.064,0.498,0.684,0.049
76.879999,0.115,0.345,0.656,0.056,0.060,0.269,0.742,0.044
76.959999,0.025,0.717,0.603,0.059,0.047,0.490,0.677,0.041
77.028799,0.017,0.870,0.624,0.054,0.022,0.581,0.695,0.040
77.108799,0.046,0.876,0.697,0.056,0.048,0.431,0.681,0.045
77.188799,0.083,1.135,0.651,0.049,0.068,0.281,0.690,0.049
77.268799,0.022,0.820,0.605,0.057,0.050,0.879,0.714,0.045
77.348799,0.044,0.571,0.632,0.059,0.088,0.791,0.748,0.044
77.428799,0.046,0.847,0.794,0.059,0.093,0.684,0.732,0.056
77.508799,0.044,0.501,0.610,0.053,0.066,0.615,0.705,0.040
77.58879900000001,0.062,0.428,0.693,0.053,0.050,0.574,0.726,0.047
77.668799,0.048,0.703,0.807,0.059,0.085,0.355,0.732,0.052
77.748799,0.034,0.651,0.641,0.063,0.148,0.187,0.719,0.046
77.828799,0.030,0.565,0.597,0.064,0.095,0.450,0.814,0.043
77.908799,0.069,0.471,0.616,0.062,0.046,0.683,0.761,0.044
77.988799,0.044,0.433,0.636,0.061,0.045,0.589,0.720,0.043
78.057599,0.092,1.466,0.659,0.053,0.051,0.580,0.692,0.046
78.13759900000001,0.065,0.839,0.601,0.057,0.078,0.728,0.706,0.047
78.217599,0.035,0.733,0.795,0.052,0.100,0.456,0.724,0.066
78.297599,0.071,0.923,0.627,0.054,0.056,0.293,0.668,0.043
78.377599,0.073,0.579,0.701,0.059,0.096,0.146,0.776,0.045
78.457599,0.078,0.398,0.642,0.051,0.043,0.231,0.655,0.044
78.537599,0.030,0.614,0.585,0.062,0.186,1.080,0.747,0.044
78.617599,0.102,0.372,0.607,0.067,0.242,0.116,0.829,0.040
78.697599,0.046,0.602,0.662,0.055,0.068,0.380,0.692,0.045
78.77759900000001,0.104,0.302,0.606,0.072,0.094,0.519,0.757,0.043
78.85759900000001,0.057,0.914,0.674,0.059,0.137,0.270,0.694,0.042
78.937599,0.060,0.509,0.729,0.061,0.068,0.164,0.743,0.050
79.006399,0.089,1.261,0.684,0.053,0.140,0.376,0.706,0.051
79.086399,0.126,0.363,0.658,0.061,0.072,0.255,0.806,0.050
79.166399,0.033,0.812,0.677,0.053,0.155,1.026,0.749,0.064
79.246399,0.036,0.600,0.674,0.055,0.041,0.353,0.660,0.050
79.32639900000001,0.061,0.693,0.618,0.062,0.091,0.361,0.773,0.048
79.40639900000001,0.028,0.890,0.681,0.056,0.066,0.385,0.677,0.053
79.486399,0.078,0.383,0.612,0.061,0.089,0.382,0.733,0.044
79.566399,0.035,0.597,0.561,0.058,0.085,0.418,0.751,0.041
79.646399,0.028,0.705,0.730,0.057,0.030,0.724,0.732,0.051
79.726399,0.137,0.255,0.816,0.054,0.067,0.442,0.720,0.059
79.806399,0.269,0.188,0.671,0.059,0.060,0.301,0.801,0.046
79.886399,0.276,0.187,0.599,0.054,0.060,0.433,0.714,0.047
79.966399,0.246,0.356,0.525,0.058,0.081,1.038,0.719,0.040
80.035199,0.322,0.196,0.583,0.055,0.108,0.465,0.681,0.048
80.115199,0.252,0.261,0.533,0.056,0.055,0.416,0.721,0.043
80.195199,0.256,0.303,0.578,0.057,0.076,0.350,0.737,0.050
80.275199,0.295,0.230,0.523,0.052,0.123,0.193,0.698,0.043
80.355199,0.256,0.234,0.521,0.055,0.041,0.932,0.658,0.043
80.435199,0.278,0.259,0.547,0.053,0.068,0.314,0.662,0.048
80.515199,0.244,0.293,0.511,0.057,0.020,0.556,0.664,0.041
80.59519900000001,0.249,0.256,0.635,0.056,0.081,0.246,0.713,0.060
80.675199,0.267,0.261,0.530,0.051,0.095,0.526,0.657,0.046
80.755199,0.258,0.248,0.479,0.054,0.085,0.443,0.720,0.040
80.835199,0.255,0.294,0.551,0.060,0.051,0.425,0.712,0.046
80.915199,0.255,0.247,0.506,0.056,0.050,0.656,0.693,0.041
80.995199,0.263,0.277,0.570,0.056,0.077,0.343,0.733,0.049
81.063999,0.248,0.248,0.513,0.052,0.158,0.592,0.668,0.041
81.14399900000001,0.240,0.253,0.445,0.054,0.063,0.582,0.715,0.039
81.223999,0.262,0.264,0.516,0.051,0.031,0.532,0.712,0.044
81.303999,0.254,0.268,0.550,0.059,0.058,0.571,0.737,0.048
81.383999,0.242,0.266,0.481,0.055,0.155,1.053,0.705,0.046
81.463999,0.245,0.249,0.481,0.054,0.078,0.217,0.670,0.041
81.543999,0.271,0.253,0.462,0.054,0.056,0.859,0.695,0.043
81.623999,0.260,0.257,0.479,0.057,0.093,0.802,0.686,0.043
81.703999,0.260,0.310,0.483,0.052,0.139,0.132,0.666,0.042
81.78399900000001,0.236,0.271,0.517,0.056,0.030,0.195,0.699,0.048
81.863999,0.213,0.243,0.541,0.050,0.129,0.887,0.684,0.045
81.943999,0.240,0.304,0.453,0.058,0.082,0.662,0.756,0.039
82.012799,0.256,0.277,0.435,0.046,0.075,0.570,0.588,0.037
82.092799,0.254,0.274,0.583,0.052,0.122,0.536,0.652,0.045
82.172799,0.240,0.266,0.493,0.047,0.097,0.236,0.626,0.042
82.252799,0.271,0.294,0.427,0.049,0.041,0.727,0.644,0.041
82.33279900000001,0.252,0.278,0.470,0.052,0.138,1.004,0.675,0.040
82.412799,0.239,0.258,0.522,0.047,0.072,0.307,0.613,0.047
82.492799,0.240,0.248,0.468,0.056,0.119,0.723,0.696,0.039
82.572799,0.248,0.308,0.478,0.064,0.039,0.382,0.724,0.042
82.652799,0.283,0.233,0.520,0.053,0.137,0.288,0.702,0.044
82.732799,0.231,0.279,0.480,0.048,0.043,0.357,0.621,0.040
82.812799,0.230,0.248,0.534,0.050,0.121,0.237,0.645,0.044
82.892799,0.238,0.328,0.449,0.050,0.028,0.447,0.671,0.040
82.97279900000001,0.250,0.214,0.520,0.051,0.128,0.584,0.692,0.045
83.041599,0.234,0.242,0.545,0.060,0.053,0.504,0.720,0.051
83.121599,0.229,0.290,0.494,0.047,0.076,0.308,0.627,0.042
83.201599,0.240,0.283,0.518,0.056,0.040,0.366,0.709,0.043
83.281599,0.272,0.370,0.464,0.058,0.095,0.355,0.753,0.041
83.361599,0.215,0.222,0.516,0.057,0.237,0.308,0.664,0.065
83.441599,0.183,0.181,0.490,0.060,0.242,0.278,0.687,0.047
83.52159900000001,0.196,0.289,0.513,0.051,0.258,0.279,0.564,0.044
83.60159900000001,0.203,0.411,0.471,0.054,0.251,0.254,0.568,0.039
83.681599,0.219,0.271,0.607,0.055,0.252,0.277,0.579,0.047
83.761599,0.174,0.320,0.576,0.056,0.258,0.286,0.604,0.049
83.841599,0.254,0.764,0.538,0.053,0.261,0.261,0.524,0.045
83.921599,0.254,0.122,0.631,0.051,0.249,0.275,0.553,0.043
84.001599,0.204,0.094,0.523,0.054,0.248,0.254,0.608,0.042
84.07039900000001,0.118,0.239,0.628,0.048,0.237,0.263,0.499,0.044
84.15039900000001,0.079,0.305,0.692,0.052,0.269,0.280,0.541,0.053
84.230399,0.095,0.221,0.618,0.052,0.245,0.262,0.513,0.051
84.310399,0.042,0.859,0.647,0.050,0.262,0.267,0.548,0.047
84.390399,0.070,0.335,0.605,0.050,0.251,0.272,0.540,0.040
84.470399,0.074,0.392,0.611,0.050,0.243,0.236,0.516,0.041
84.550399,0.123,0.305,0.645,0.056,0.251,0.272,0.598,0.046
84.630399,0.076,0.872,0.586,0.062,0.247,0.260,0.620,0.039
84.71039900000001,0.047,0.603,0.623,0.058,0.249,0.263,0.586,0.045
84.79039900000001,0.084,0.382,0.555,0.057,0.273,0.259,0.621,0.040
84.870399,0.073,0.480,0.607,0.055,0.241,0.280,0.541,0.044
84.950399,0.085,0.757,0.600,0.072,0.254,0.259,0.704,0.041
85.019199,0.122,0.340,0.623,0.052,0.251,0.283,0.538,0.041
85.099199,0.065,0.426,0.643,0.054,0.237,0.258,0.545,0.042
85.179199,0.080,0.299,0.718,0.061,0.238,0.270,0.605,0.050
85.25919900000001,0.074,0.490,0.578,0.054,0.239,0.264,0.557,0.038
85.33919900000001,0.026,0.567,0.586,0.051,0.238,0.286,0.532,0.041
85.419199,0.023,0.795,0.599,0.055,0.228,0.281,0.557,0.038
85.499199,0.111,0.306,0.651,0.050,0.247,0.253,0.533,0.045
85.579199,0.039,0.411,0.714,0.047,0.246,0.282,0.507,0.051
85.659199,0.140,1.282,0.602,0.056,0.243,0.277,0.589,0.040
85.739199,0.119,0.277,0.668,0.048,0.237,0.299,0.494,0.048
85.819199,0.314,0.071,0.796,0.057,0.242,0.253,0.594,0.064
85.899199,0.029,0.924,0.536,0.064,0.234,0.296,0.603,0.038
85.97919900000001,0.038,0.968,0.592,0.056,0.242,0.272,0.546,0.040
86.047999,0.075,0.617,0.677,0.059,0.240,0.272,0.542,0.045
86.127999,0.095,1.169,0.674,0.050,0.239,0.286,0.531,0.052
86.207999,0.080,0.420,0.673,0.053,0.221,0.262,0.557,0.045
86.287999,0.097,0.418,0.642,0.065,0.229,0.278,0.621,0.048
86.367999,0.040,0.846,0.630,0.052,0.254,0.313,0.503,0.039
86.447999,0.064,0.629,0.553,0.059,0.239,0.285,0.620,0.038
86.52799900000001,0.045,0.509,0.564,0.057,0.257,0.287,0.559,0.037
86.607999,0.073,0.821,0.676,0.059,0.246,0.271,0.645,0.050
86.687999,0.110,1.175,0.643,0.058,0.253,0.323,0.631,0.047
86.767999,0.071,1.215,0.605,0.059,0.240,0.283,0.610,0.045
86.847999,0.100,0.370,0.661,0.047,0.236,0.252,0.491,0.044
86.927999,0.045,0.517,0.594,0.056,0.253,0.290,0.572,0.038
87.007999,0.054,0.732,0.666,0.058,0.232,0.271,0.559,0.041
87.07679900000001,0.122,0.207,0.631,0.051,0.244,0.423,0.557,0.045
87.156799,0.028,0.538,0.619,0.047,0.235,0.325,0.528,0.037
87.236799,0.041,0.479,0.655,0.052,0.234,0.226,0.561,0.045
87.316799,0.087,0.295,0.610,0.053,0.219,0.231,0.577,0.040
87.396799,0.071,0.890,0.591,0.057,0.237,0.340,0.646,0.040
87.476799,0.040,0.490,0.707,0.051,0.215,0.302,0.594,0.048
87.556799,0.039,0.797,0.613,0.053,0.227,0.215,0.583,0.042
87.636799,0.080,0.466,0.584,0.046,0.215,0.273,0.522,0.038
87.71679900000001,0.087,1.087,0.604,0.049,0.171,0.559,0.551,0.040
87.79679900000001,0.023,0.907,0.638,0.054,0.154,0.659,0.625,0.045
87.876799,0.032,1.000,0.748,0.053,0.158,0.334,0.667,0.063
87.956799,0.054,1.160,0.620,0.050,0.150,0.161,0.604,0.041
88.025599,0.027,0.951,1.171,0.055,0.158,0.751,0.753,0.083
88.105599,0.041,0.846,0.938,0.060,0.067,0.486,0.714,0.069
